country_name,country_code,discipline,event,team_id,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",40,Ignacio,Mendy,2000-06-29,21,Male,187.0,,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",40,Germán,Schulz,1994-02-05,27,Male,187.0,93.0,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",40,Rodrigo Antonio,Isgro Alastra,1999-03-24,22,Male,185.0,,bronze
Argentina,ARG,Sailing,"Windsurfer, Men",41,Francisco Cruz,Saubidet Birkner,1998-10-05,23,Male,,,
Argentina,ARG,Sailing,"One Person Dinghy, Men",42,Francisco,Guaragna Rigonat,1997-02-07,24,Male,,,
Argentina,ARG,Sailing,"One Person Heavyweight Dinghy, Men",43,Facundo Mario,Olezza Bazán,1994-08-30,27,Male,187.0,97.0,
Argentina,ARG,Sailing,"Windsurfer, Women",44,"María Celia ""Celi""",Tejerina Mackern,1994-06-15,27,Female,169.0,63.0,
Argentina,ARG,Sailing,"One Person Dinghy, Women",45,Lucía,Falasca,1993-07-08,28,Female,171.0,64.0,
Argentina,ARG,Sailing,"Two Person Dinghy, Women",46,María Belén,Tavella,1990-12-13,31,Female,,,
Argentina,ARG,Sailing,"Two Person Dinghy, Women",46,Lourdes,Hartkopf,1996-01-10,25,Female,,,
Argentina,ARG,Sailing,"Skiff, Women",47,"Victoria ""Vicky""",Travascio,1988-07-14,33,Female,161.0,59.0,
Argentina,ARG,Sailing,"Skiff, Women",47,María Sol,Branz,1990-02-06,31,Female,170.0,68.0,
Argentina,ARG,Sailing,"Multihull, Mixed",48,Santiago Raúl,Lange Roberti,1961-09-22,60,Male,184.0,73.0,
Argentina,ARG,Sailing,"Multihull, Mixed",48,Cecilia,Carranza Saroli,1986-12-29,35,Female,164.0,63.0,
Argentina,ARG,Shooting,"Air Rifle, 10 metres, Men",49,Alexis Exequiel,Eberhardt,1999-03-02,22,Male,,,
Argentina,ARG,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",50,Alexis Exequiel,Eberhardt,1999-03-02,22,Male,,,
Argentina,ARG,Shooting,"Skeet, Men",51,Federico Gonzalo,Gil,1988-04-29,33,Male,175.0,78.0,
Argentina,ARG,Shooting,"Air Rifle, 10 metres, Women",52,Fernanda María,Russo Romero,1999-10-02,22,Female,166.0,58.0,
Argentina,ARG,Shooting,"Skeet, Women",53,Melisa,Gil,1984-08-09,37,Female,160.0,65.0,
Argentina,ARG,Shooting,"Air Rifle, 10 metres, Team, Mixed",54,Fernanda María,Russo Romero,1999-10-02,22,Female,166.0,58.0,
Argentina,ARG,Shooting,"Air Rifle, 10 metres, Team, Mixed",54,Alexis Exequiel,Eberhardt,1999-03-02,22,Male,,,
Argentina,ARG,Surfing,"Shortboard, Men",55,Leandro Luis,Usuna,1987-12-21,34,Male,,,
Argentina,ARG,Swimming,"50 metres Freestyle, Men",56,"Santiago ""Santi""",Grassi,1996-09-25,25,Male,187.0,82.0,
Argentina,ARG,Swimming,"100 metres Butterfly, Men",57,"Santiago ""Santi""",Grassi,1996-09-25,25,Male,187.0,82.0,
Argentina,ARG,Swimming,"800 metres Freestyle, Women",58,Delfina Narella,Pignatiello,2000-04-19,21,Female,,,
Argentina,ARG,Swimming,"1,500 metres Freestyle, Women",59,Delfina Narella,Pignatiello,2000-04-19,21,Female,,,
Argentina,ARG,Swimming,"100 metres Breaststroke, Women",60,Julia,Sebastián,1993-11-23,28,Female,178.0,70.0,
Argentina,ARG,Swimming,"200 metres Breaststroke, Women",61,Julia,Sebastián,1993-11-23,28,Female,178.0,70.0,
Argentina,ARG,Swimming,"400 metres Individual Medley, Women",62,Virginia,Bardach Martín,1992-04-03,29,Female,174.0,57.0,
Argentina,ARG,Table Tennis,"Singles, Men",63,Horacio,Cifuentes,1998-03-16,23,Male,,,
Argentina,ARG,Table Tennis,"Singles, Men",64,Gastón,Alto,1985-07-06,36,Male,,,
Argentina,ARG,Taekwondo,"Flyweight, Men",65,Lucas Lautaro,Guzmán,1994-07-17,27,Male,,,
Argentina,ARG,Tennis,"Singles, Men",66,Diego Sebastián,Schwartzman Daiez,1992-08-16,29,Male,,,
Argentina,ARG,Tennis,"Singles, Men",67,Federico,Coria,1992-03-09,29,Male,,,
Argentina,ARG,Tennis,"Singles, Men",68,Francisco,Cerúndolo,1998-08-13,23,Male,,,
Argentina,ARG,Tennis,"Singles, Men",69,Facundo,Bagnis,1990-02-27,31,Male,,,
Argentina,ARG,Tennis,"Doubles, Men",70,Facundo,Bagnis,1990-02-27,31,Male,,,
Argentina,ARG,Tennis,"Doubles, Men",70,Diego Sebastián,Schwartzman Daiez,1992-08-16,29,Male,,,
Argentina,ARG,Tennis,"Doubles, Men",71,Andrés Mariano,Molteni,1988-03-15,33,Male,,,
Argentina,ARG,Tennis,"Doubles, Men",71,Horacio Federico,Zeballos,1985-04-27,36,Male,,,
Argentina,ARG,Tennis,"Singles, Women",72,Nadia Natacha,Podoroska,1997-02-10,24,Female,,,
Argentina,ARG,Tennis,"Doubles, Mixed",73,Nadia Natacha,Podoroska,1997-02-10,24,Female,,,
Argentina,ARG,Tennis,"Doubles, Mixed",73,Horacio Federico,Zeballos,1985-04-27,36,Male,,,
Argentina,ARG,Triathlon,"Olympic Distance, Women",74,Romina Natalí,Biagioli,1989-04-03,32,Female,,,
Argentina,ARG,Volleyball,"Volleyball, Men",75,Matías,Sánchez Pages,1996-09-20,25,Male,173.0,,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,"Federico Hernán ""Fede""",Pereyra,1988-06-19,33,Male,200.0,99.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Cristian Gabriel,Poglajen,1989-07-14,32,Male,195.0,94.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Facundo,Conte,1989-08-25,32,Male,197.0,88.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Agustín,Loser,1997-10-12,24,Male,193.0,,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,"Santiago Nicolás ""Santi""",Danani La Fuente,1995-12-12,26,Male,176.0,,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Sebastián Rodrigo,Solé,1991-06-12,30,Male,200.0,94.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Bruno,Lima Basolu,1996-02-04,25,Male,198.0,87.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Ezequiel Alberto,Palacios,1992-10-02,29,Male,198.0,95.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Luciano,De Cecco,1988-06-02,33,Male,191.0,98.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Nicolás Marcelo,Méndez,1992-11-02,29,Male,191.0,,bronze
Argentina,ARG,Volleyball,"Volleyball, Men",75,Martín,Ramos,1991-08-26,30,Male,197.0,94.0,bronze
Argentina,ARG,Volleyball,"Volleyball, Women",76,Elina María,Rodríguez,1997-02-11,24,Female,189.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Sabrina Soledad,Germanier,1999-06-07,22,Female,174.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,"Paula Yamila ""Yaz""",Nizetich,1989-01-27,32,Female,181.0,74.0,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Daniela Soledad,Bulaich Simian,1997-09-05,24,Female,178.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Eugenia Yasmín,Nosach,1993-03-31,28,Female,183.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Julieta Constanza,Lazcano Colodrero,1989-07-25,32,Female,190.0,74.0,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Tatiana Soledad,Rizzo,1986-12-30,35,Female,178.0,64.0,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Bianca,Farriol,2001-12-18,20,Female,185.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,María Victoria,Mayer,2001-06-19,20,Female,178.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Antonela Guadalupe,Fortuna,1995-05-10,26,Female,178.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Érika Andreína,Mercado Chávez,1992-02-27,29,Female,187.0,,
Argentina,ARG,Volleyball,"Volleyball, Women",76,Candelaria Lucia,Herrera Rodríguez,1999-01-28,22,Female,182.0,,
Argentina,ARG,Wrestling,"Welterweight, Freestyle, Men",77,Agustín Alejandro,Destribats,1997-10-30,24,Male,,,
Armenia,ARM,Artistic Gymnastics,"Horse Vault, Men",0,Artur,Davtyan,1992-08-08,29,Male,162.0,55.0,bronze
Armenia,ARM,Artistic Gymnastics,"Pommelled Horse, Men",1,Artur,Davtyan,1992-08-08,29,Male,162.0,55.0,
Armenia,ARM,Athletics,"Triple Jump, Men",2,Levon,Aghasyan,1995-01-19,26,Male,193.0,75.0,
Armenia,ARM,Boxing,"Flyweight, Men",3,Koryun,Soghomonyan,1993-05-16,28,Male,,,
Armenia,ARM,Boxing,"Lightweight, Men",4,Hovhannes,Bachkov,1992-12-02,29,Male,173.0,64.0,bronze
Armenia,ARM,Boxing,"Middleweight, Men",5,Arman,Darchinyan,1994-04-30,27,Male,,,
Armenia,ARM,Judo,"Lightweight, Men",6,Ferdinand,Karapetian,1992-12-19,29,Male,,,
Armenia,ARM,Shooting,"Air Pistol, 10 metres, Women",7,Elmira,Karapetyan,1994-05-18,27,Female,,,
Armenia,ARM,Swimming,"50 metres Freestyle, Men",8,Artur,Barseghyan,2002-03-29,19,Male,192.0,85.0,
Armenia,ARM,Swimming,"100 metres Freestyle, Men",9,Artur,Barseghyan,2002-03-29,19,Male,192.0,85.0,
Armenia,ARM,Swimming,"100 metres Freestyle, Women",10,Varsenik,Manucharyan,2003-07-11,18,Female,,,
Armenia,ARM,Weightlifting,"Heavyweight, Men",11,Simon,Martirosyan,1997-02-17,24,Male,181.0,105.0,silver
Armenia,ARM,Weightlifting,"Lightweight, Women",12,Izabella,Yaylyan,1995-01-04,26,Female,,,
Armenia,ARM,Wrestling,"Featherweight, Greco-Roman, Men",13,Armen,Melikyan,1996-02-07,25,Male,,,
Armenia,ARM,Wrestling,"Welterweight, Greco-Roman, Men",14,Karen,Aslanyan,1995-07-22,26,Male,,,
Armenia,ARM,Wrestling,"Middleweight, Greco-Roman, Men",15,Karapet,Chalyan,1993-08-07,28,Male,,,
Armenia,ARM,Wrestling,"Heavyweight, Greco-Roman, Men",16,Artur Gevorkovich,Aleksanyan,1991-10-21,30,Male,190.0,98.0,silver
Armenia,ARM,Wrestling,"Featherweight, Freestyle, Men",17,Arsen Karen,Harutyunyan,1999-11-22,22,Male,,,
Armenia,ARM,Wrestling,"Welterweight, Freestyle, Men",18,Vazgen,Tevanyan,1999-10-27,22,Male,,,
Aruba,ARU,Shooting,"Air Pistol, 10 metres, Men",0,Philip Yousef,El Hage,1982-04-11,39,Male,172.0,65.0,
Aruba,ARU,Swimming,"100 metres Freestyle, Men",1,Mikel Cristoph,Schreuders,1998-09-21,23,Male,189.0,90.0,
Aruba,ARU,Swimming,"200 metres Freestyle, Men",2,Mikel Cristoph,Schreuders,1998-09-21,23,Male,189.0,90.0,
Aruba,ARU,Swimming,"50 metres Freestyle, Women",3,Allyson Roxanne,Ponson,1995-12-04,26,Female,165.0,60.0,
Australia,AUS,Archery,"Individual, Men",0,Taylor,Worth,1991-01-08,30,Male,174.0,60.0,
Australia,AUS,Archery,"Individual, Men",1,Ryan,Tyack,1991-06-02,30,Male,186.0,102.0,
Australia,AUS,Archery,"Individual, Men",2,"David Paul ""Dave""",Barnes,1986-02-22,35,Male,185.0,82.0,
Australia,AUS,Archery,"Team, Men",3,"David Paul ""Dave""",Barnes,1986-02-22,35,Male,185.0,82.0,
Australia,AUS,Archery,"Team, Men",3,Ryan,Tyack,1991-06-02,30,Male,186.0,102.0,
Australia,AUS,Archery,"Team, Men",3,Taylor,Worth,1991-01-08,30,Male,174.0,60.0,
Australia,AUS,Archery,"Individual, Women",4,Alice,Ingley,1993-01-13,28,Female,172.0,80.0,
Australia,AUS,Archery,"Team, Mixed",5,Taylor,Worth,1991-01-08,30,Male,174.0,60.0,
Australia,AUS,Archery,"Team, Mixed",5,Alice,Ingley,1993-01-13,28,Female,172.0,80.0,
Australia,AUS,Artistic Gymnastics,"Parallel Bars, Men",6,Tyson,Bull,1993-05-21,28,Male,173.0,,
Australia,AUS,Artistic Gymnastics,"Horizontal Bar, Men",7,Tyson,Bull,1993-05-21,28,Male,173.0,,
Australia,AUS,Artistic Gymnastics,"Individual All-Around, Women",8,Georgia,Godwin,1997-10-28,24,Female,154.0,,
Australia,AUS,Artistic Gymnastics,"Individual All-Around, Women",9,Emily,Whitehead,2000-12-11,21,Female,,,
Australia,AUS,Artistic Gymnastics,"Floor Exercise, Women",10,Georgia,Godwin,1997-10-28,24,Female,154.0,,
Australia,AUS,Artistic Gymnastics,"Floor Exercise, Women",11,Emily,Whitehead,2000-12-11,21,Female,,,
Australia,AUS,Artistic Gymnastics,"Uneven Bars, Women",12,Emily,Whitehead,2000-12-11,21,Female,,,
Australia,AUS,Artistic Gymnastics,"Uneven Bars, Women",13,Georgia,Godwin,1997-10-28,24,Female,154.0,,
Australia,AUS,Artistic Gymnastics,"Balance Beam, Women",14,Georgia,Godwin,1997-10-28,24,Female,154.0,,
Australia,AUS,Artistic Gymnastics,"Balance Beam, Women",15,Emily,Whitehead,2000-12-11,21,Female,,,
Australia,AUS,Artistic Swimming,"Duet, Women",16,Emily Mei Ling,Rogers,1998-03-25,23,Female,163.0,52.0,
Australia,AUS,Artistic Swimming,"Duet, Women",16,Amie Viveca Margaret,Thompson,1996-01-31,25,Female,165.0,58.0,
Australia,AUS,Artistic Swimming,"Team, Women",17,Carolyn Rayna,Buckle,2000-08-29,21,Female,,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Hannah,Burkhill,2000-07-22,21,Female,165.0,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Kiera,Gazzard,2001-11-05,20,Female,182.0,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Alessandra,Ho,2000-02-27,21,Female,,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Kirsten,Kinash,1998-05-30,23,Female,,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Rachel,Presser,2000-01-14,21,Female,,,
Australia,AUS,Artistic Swimming,"Team, Women",17,Emily Mei Ling,Rogers,1998-03-25,23,Female,163.0,52.0,
Australia,AUS,Artistic Swimming,"Team, Women",17,Amie Viveca Margaret,Thompson,1996-01-31,25,Female,165.0,58.0,
Australia,AUS,Athletics,"100 metres, Men",18,Rohan,Browning,1997-12-31,24,Male,,,
Australia,AUS,Athletics,"400 metres, Men",19,Steven,Solomon,1993-05-16,28,Male,186.0,73.0,
Australia,AUS,Athletics,"400 metres, Men",20,"Alexander ""Alex""",Beck,1992-02-07,29,Male,,,
Australia,AUS,Athletics,"800 metres, Men",21,"Nagmeldin ""Peter""",Bol,1994-02-22,27,Male,177.0,63.0,
Australia,AUS,Athletics,"800 metres, Men",22,"Jeffrey ""Jeff""",Riseley,1986-11-11,35,Male,192.0,74.0,
Australia,AUS,Athletics,"800 metres, Men",23,Charlie,Hunter,1996-07-20,25,Male,,,
Australia,AUS,Athletics,"1,500 metres, Men",24,Stewart,McSweyn,1995-06-01,26,Male,,,
Australia,AUS,Athletics,"1,500 metres, Men",25,Oliver,Hoare,1997-01-29,24,Male,,,
Australia,AUS,Athletics,"1,500 metres, Men",26,Jye,Edwards,1998-03-06,23,Male,,,
Australia,AUS,Athletics,"5,000 metres, Men",27,David,McNeill,1986-10-06,35,Male,175.0,53.0,
Australia,AUS,Athletics,"5,000 metres, Men",28,Morgan,McDonald,1996-04-23,25,Male,,,
Australia,AUS,Athletics,"5,000 metres, Men",29,Patrick,Tiernan,1994-09-11,27,Male,183.0,83.0,
Australia,AUS,Athletics,"10,000 metres, Men",30,Patrick,Tiernan,1994-09-11,27,Male,183.0,83.0,
Australia,AUS,Athletics,"Marathon, Men",31,Liam,Adams,1986-09-04,35,Male,178.0,64.0,
Australia,AUS,Athletics,"Marathon, Men",32,Brett,Robinson,1991-05-08,30,Male,176.0,60.0,
Australia,AUS,Athletics,"Marathon, Men",33,Jack,Rayner,1995-12-19,26,Male,,,
Australia,AUS,Athletics,"110 metres Hurdles, Men",34,Nicholas,Hough,1993-10-20,28,Male,,,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Men",35,"Benjamin ""Ben""",Buckingham,1991-11-08,30,Male,,,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Men",36,Edward,Trippas,1998-09-22,23,Male,,,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Men",37,Matthew,Clarke,1995-04-29,26,Male,,,
Australia,AUS,Athletics,"20 kilometres Race Walk, Men",38,Declan,Tingay,1999-02-06,22,Male,,,
Australia,AUS,Athletics,"20 kilometres Race Walk, Men",39,Kyle,Swan,1999-03-28,22,Male,,,
Australia,AUS,Athletics,"50 kilometres Race Walk, Men",40,Rhydian,Cowley,1991-01-04,30,Male,181.0,65.0,
Australia,AUS,Athletics,"High Jump, Men",41,Brandon,Starc,1993-11-24,28,Male,188.0,71.0,
Australia,AUS,Athletics,"Pole Vault, Men",42,Kurtis,Marschall,1997-04-25,24,Male,187.0,78.0,
Australia,AUS,Athletics,"Long Jump, Men",43,Henry Max,Frayne,1990-04-14,31,Male,188.0,83.0,
Australia,AUS,Athletics,"Discus Throw, Men",44,Matthew,Denny,1996-06-02,25,Male,195.0,118.0,
Australia,AUS,Athletics,"Decathlon, Men",45,Ashley,Moloney,2000-03-13,21,Male,,,bronze
Australia,AUS,Athletics,"Decathlon, Men",46,Cedric,Dubler,1995-01-13,26,Male,191.0,,
Australia,AUS,Athletics,"100 metres, Women",47,Hana,Basic,1996-01-22,25,Female,,,
Australia,AUS,Athletics,"200 metres, Women",48,Riley Louise,Day,2000-03-30,21,Female,,,
Australia,AUS,Athletics,"400 metres, Women",49,Bendere Opamo,Oboya,2000-04-17,21,Female,,,
Australia,AUS,Athletics,"800 metres, Women",50,Catriona,Bisset,1994-03-01,27,Female,,,
Australia,AUS,Athletics,"800 metres, Women",51,Morgan,Mitchell,1994-10-03,27,Female,177.0,63.0,
Australia,AUS,Athletics,"1,500 metres, Women",52,Linden,Hall,1991-06-20,30,Female,167.0,51.0,
Australia,AUS,Athletics,"1,500 metres, Women",53,Jessica,Hull,1996-10-22,25,Female,,,
Australia,AUS,Athletics,"1,500 metres, Women",54,Georgia Helen,Griffith,1996-12-05,25,Female,,,
Australia,AUS,Athletics,"5,000 metres, Women",55,"Jennifer ""Jenny""",Blundell,1994-05-09,27,Female,163.0,49.0,
Australia,AUS,Athletics,"5,000 metres, Women",56,Isobel,Batt-Doyle,1995-09-14,26,Female,,,
Australia,AUS,Athletics,"5,000 metres, Women",57,Rose,Davies,1999-12-21,22,Female,,,
Australia,AUS,Athletics,"Marathon, Women",58,Sinead,Diver,1977-02-17,44,Female,,,
Australia,AUS,Athletics,"Marathon, Women",59,Ellie,Pashley,1988-12-10,33,Female,,,
Australia,AUS,Athletics,"Marathon, Women",60,Lisa Jane,Weightman,1979-01-16,42,Female,157.0,44.0,
Australia,AUS,Athletics,"100 metres Hurdles, Women",61,"Elizabeth ""Liz""",Clay,1995-05-09,26,Female,,,
Australia,AUS,Athletics,"400 metres Hurdles, Women",62,Sarah,Carli,1994-09-05,27,Female,,,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Women",63,Genevieve,LaCaze-Gregson,1989-08-04,32,Female,164.0,53.0,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Women",64,Amy,Cashin,1994-07-28,27,Female,,,
Australia,AUS,Athletics,"3,000 metres Steeplechase, Women",65,Georgia Rebecca Kate,Winkcup,1997-05-09,24,Female,,,
Australia,AUS,Athletics,"4 × 400 metres Relay, Women",66,Angeline,Blackburn,1989-08-17,32,Female,,,
Australia,AUS,Athletics,"4 × 400 metres Relay, Women",66,Bendere Opamo,Oboya,2000-04-17,21,Female,,,
Australia,AUS,Athletics,"4 × 400 metres Relay, Women",66,Kendra,Hubbard,1989-09-29,32,Female,,,
Australia,AUS,Athletics,"4 × 400 metres Relay, Women",66,Ellie,Beer,2003-01-03,18,Female,,,
Australia,AUS,Athletics,"4 × 400 metres Relay, Women",66,"Anneliese ""Annie""",Rubie-Renshaw,1992-04-22,29,Female,171.0,58.0,
Australia,AUS,Athletics,"20 kilometres Race Walk, Women",67,Jemima,Montag,1998-02-15,23,Female,,,
Australia,AUS,Athletics,"20 kilometres Race Walk, Women",68,Katie,Hayward,2000-07-23,21,Female,,,
Australia,AUS,Athletics,"20 kilometres Race Walk, Women",69,Rebecca,Henderson,2001-07-04,20,Female,,,
Australia,AUS,Athletics,"High Jump, Women",70,Nicola Lauren,McDermott (-Olyslagers),1996-12-28,25,Female,,,silver
Australia,AUS,Athletics,"High Jump, Women",71,Eleanor,Patterson,1996-05-22,25,Female,182.0,65.0,
Australia,AUS,Athletics,"Pole Vault, Women",72,Nina,Kennedy,1997-04-05,24,Female,,,
Australia,AUS,Athletics,"Pole Vault, Women",73,"Elizabeth ""Liz""",Parnova (-Clay),1994-05-09,27,Female,177.0,57.0,
Australia,AUS,Athletics,"Long Jump, Women",74,Brooke,Stratton (-Buschkuehl),1993-07-12,28,Female,168.0,58.0,
Australia,AUS,Athletics,"Discus Throw, Women",75,"Daniele ""Dani""",Samuels-Stevens,1988-05-26,33,Female,182.0,82.0,
Australia,AUS,Athletics,"Javelin Throw, Women",76,Kelsey-Lee,Roberts-Barber,1991-09-20,30,Female,175.0,70.0,bronze
Australia,AUS,Athletics,"Javelin Throw, Women",77,Kathryn,Mitchell,1982-07-10,39,Female,168.0,72.0,
Australia,AUS,Athletics,"Javelin Throw, Women",78,MacKenzie Patricia,Little,1996-12-22,25,Female,,,
Australia,AUS,Badminton,"Singles, Women",79,"Hsuan-Yu ""Wendy""",Chen,1993-06-01,28,Female,167.0,56.0,
Australia,AUS,Badminton,"Doubles, Women",80,Setyana Daniella Florensia,Mapasa,1995-08-15,26,Female,,,
Australia,AUS,Badminton,"Doubles, Women",80,Gronya,Somerville,1995-05-10,26,Female,,,
Australia,AUS,Badminton,"Doubles, Mixed",81,Simon Wing Han,Leung,1996-11-24,25,Male,,,
Australia,AUS,Badminton,"Doubles, Mixed",81,Gronya,Somerville,1995-05-10,26,Female,,,
Australia,AUS,Basketball,"Basketball, Men",82,"Christopher James ""Chris""",Goulding,1988-10-24,33,Male,192.0,93.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,"Patrick Sammy ""Patty""",Mills,1988-08-11,33,Male,183.0,85.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,"Joshua Benjamin ""Josh""",Green,2000-11-16,21,Male,198.0,,bronze
Australia,AUS,Basketball,"Basketball, Men",82,"Joseph Howarth ""Joe""",Ingles,1987-10-02,34,Male,203.0,91.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,"Matthew William ""Matt""",Dellavedova,1990-09-08,31,Male,193.0,89.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Nathan Adam,Sobey,1990-07-14,31,Male,,,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Matisse Vincent,Thybulle,1997-03-04,24,Male,201.0,91.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Danté,Exum,1995-07-13,26,Male,193.0,,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Aron John,Baynes,1986-12-09,35,Male,208.0,115.0,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Jock,Landale,1995-10-25,26,Male,211.0,,bronze
Australia,AUS,Basketball,"Basketball, Men",82,Duop Thomas,Reath,1996-06-26,25,Male,211.0,,bronze
Australia,AUS,Basketball,"Basketball, Men",82,"Nicholas Colin ""Nick""",Kay,1992-08-03,29,Male,,,bronze
Australia,AUS,Basketball,"Basketball, Women",83,Jenna,O'Hea,1987-06-06,34,Female,186.0,76.0,
Australia,AUS,Basketball,"Basketball, Women",83,Leilani Seamah,Mitchell,1985-06-15,36,Female,165.0,60.0,
Australia,AUS,Basketball,"Basketball, Women",83,Stephanie,Talbot,1994-06-15,27,Female,185.0,87.0,
Australia,AUS,Basketball,"Basketball, Women",83,Tess,Madgen,1990-08-12,31,Female,180.0,,
Australia,AUS,Basketball,"Basketball, Women",83,Sara Kirsti,Blicavs,1993-02-15,28,Female,188.0,,
Australia,AUS,Basketball,"Basketball, Women",83,"Rebecca ""Bec""",Allen,1992-11-06,29,Female,188.0,,
Australia,AUS,Basketball,"Basketball, Women",83,Katie Rae,Ebzery,1990-01-08,31,Female,178.0,70.0,
Australia,AUS,Basketball,"Basketball, Women",83,Alanna,Smith,1996-09-10,25,Female,190.0,,
Australia,AUS,Basketball,"Basketball, Women",83,Tessa,Lavey,1993-03-29,28,Female,172.0,68.0,
Australia,AUS,Basketball,"Basketball, Women",83,"Eziyoda ""Ezi""",Magbegor,1999-08-13,22,Female,,,
Australia,AUS,Basketball,"Basketball, Women",83,Marianna,Tolo,1989-07-02,32,Female,195.0,86.0,
Australia,AUS,Basketball,"Basketball, Women",83,Cayla,George (Francis-),1989-05-01,32,Female,192.0,90.0,
Australia,AUS,Beach Volleyball,"Beach Volleyball, Men",84,"Christopher ""Chris""",McHugh,1989-08-31,32,Male,197.0,,
Australia,AUS,Beach Volleyball,"Beach Volleyball, Men",84,Damien,Schumann,1987-11-12,34,Male,183.0,,
Australia,AUS,Beach Volleyball,"Beach Volleyball, Women",85,Mariafe,Artacho del Solar,1993-10-24,28,Female,175.0,66.0,silver
Australia,AUS,Beach Volleyball,"Beach Volleyball, Women",85,Taliqua,Clancy,1992-06-25,29,Female,184.0,68.0,silver
Australia,AUS,Boxing,"Flyweight, Men",86,Alex,Winwood,1997-06-25,24,Male,,,
Australia,AUS,Boxing,"Lightweight, Men",87,"Harrison ""Harry""",Garside,1997-07-22,24,Male,,,bronze
Australia,AUS,Boxing,"Light-Heavyweight, Men",88,Paulo,Aokuso,1997-05-20,24,Male,,,
Australia,AUS,Boxing,"Featherweight, Women",89,Skye,Nicolson,1995-08-27,26,Female,,,
Australia,AUS,Boxing,"Middleweight, Women",90,Caitlin Anne,Parker,1996-04-17,25,Female,,,
Australia,AUS,Canoe Slalom,"Kayak Singles, Slalom, Men",91,Lucien,Delfour,1988-12-22,33,Male,177.0,69.0,
Australia,AUS,Canoe Slalom,"Canadian Singles, Slalom, Men",92,Daniel,Watkins,1995-11-21,26,Male,,,
Australia,AUS,Canoe Slalom,"Kayak Singles, Slalom, Women",93,"Jessica Esther ""Jess""",Fox,1994-06-11,27,Female,166.0,60.0,bronze
Australia,AUS,Canoe Slalom,"Canadian Singles, Slalom, Women",94,"Jessica Esther ""Jess""",Fox,1994-06-11,27,Female,166.0,60.0,gold
